date,pairKey,legalStatus,winningMode,seasonalPotential,scoreThermalFit0,scoreThermalFitHalf,scoreThermalFit1
2027-12-06,waukegan_il/coho_salmon,open,fall_harbor_staging,1.135,1.04,1.088,1.135
2027-12-07,waukegan_il/coho_salmon,open,fall_harbor_staging,1.101,1.03,1.066,1.101
2027-12-08,waukegan_il/coho_salmon,open,fall_harbor_staging,1.067,1.02,1.044,1.067
2027-12-09,waukegan_il/coho_salmon,open,fall_harbor_staging,1.034,1.01,1.022,1.034
2027-12-10,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-11,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-12,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-13,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-14,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-15,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-16,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-17,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-18,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-19,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-20,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-21,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-22,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-23,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-24,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-25,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-26,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-27,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-28,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-29,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-30,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-12-31,waukegan_il/coho_salmon,open,spring_nearshore,1,1,1,1
2027-01-01,waukegan_il/steelhead,open,fall_harbor_staging,3.095,1.629,2.362,3.095
2027-01-02,waukegan_il/steelhead,open,fall_harbor_staging,3.086,1.626,2.356,3.086
2027-01-03,waukegan_il/steelhead,open,fall_harbor_staging,3.077,1.623,2.35,3.077
2027-01-04,waukegan_il/steelhead,open,fall_harbor_staging,3.068,1.62,2.344,3.068
2027-01-05,waukegan_il/steelhead,open,fall_harbor_staging,3.059,1.618,2.338,3.059
2027-01-06,waukegan_il/steelhead,open,fall_harbor_staging,3.05,1.615,2.332,3.05
2027-01-07,waukegan_il/steelhead,open,fall_harbor_staging,3.041,1.612,2.326,3.041
2027-01-08,waukegan_il/steelhead,open,fall_harbor_staging,3.032,1.61,2.321,3.032
2027-01-09,waukegan_il/steelhead,open,fall_harbor_staging,3.023,1.607,2.315,3.023
2027-01-10,waukegan_il/steelhead,open,winter_spring_thermal_front,3.027,1.608,2.318,3.027
2027-01-11,waukegan_il/steelhead,open,winter_spring_thermal_front,3.035,1.61,2.323,3.035
2027-01-12,waukegan_il/steelhead,open,winter_spring_thermal_front,3.042,1.613,2.327,3.042
2027-01-13,waukegan_il/steelhead,open,winter_spring_thermal_front,3.049,1.615,2.332,3.049
2027-01-14,waukegan_il/steelhead,open,winter_spring_thermal_front,3.056,1.617,2.337,3.056
2027-01-15,waukegan_il/steelhead,open,winter_spring_thermal_front,3.064,1.619,2.341,3.064
2027-01-16,waukegan_il/steelhead,open,winter_spring_thermal_front,3.071,1.621,2.346,3.071
2027-01-17,waukegan_il/steelhead,open,winter_spring_thermal_front,3.078,1.623,2.351,3.078
2027-01-18,waukegan_il/steelhead,open,winter_spring_thermal_front,3.086,1.626,2.356,3.086
2027-01-19,waukegan_il/steelhead,open,winter_spring_thermal_front,3.093,1.628,2.36,3.093
2027-01-20,waukegan_il/steelhead,open,winter_spring_thermal_front,3.1,1.63,2.365,3.1
2027-01-21,waukegan_il/steelhead,open,winter_spring_thermal_front,3.107,1.632,2.37,3.107
2027-01-22,waukegan_il/steelhead,open,winter_spring_thermal_front,3.115,1.634,2.374,3.115
2027-01-23,waukegan_il/steelhead,open,winter_spring_thermal_front,3.122,1.637,2.379,3.122
2027-01-24,waukegan_il/steelhead,open,winter_spring_thermal_front,3.129,1.639,2.384,3.129
2027-01-25,waukegan_il/steelhead,open,winter_spring_thermal_front,3.136,1.641,2.389,3.136
2027-01-26,waukegan_il/steelhead,open,winter_spring_thermal_front,3.144,1.643,2.393,3.144
2027-01-27,waukegan_il/steelhead,open,winter_spring_thermal_front,3.151,1.645,2.398,3.151
2027-01-28,waukegan_il/steelhead,open,winter_spring_thermal_front,3.158,1.647,2.403,3.158
2027-01-29,waukegan_il/steelhead,open,winter_spring_thermal_front,3.165,1.65,2.408,3.165
2027-01-30,waukegan_il/steelhead,open,winter_spring_thermal_front,3.173,1.652,2.412,3.173
2027-01-31,waukegan_il/steelhead,open,winter_spring_thermal_front,3.18,1.654,2.417,3.18
2027-02-01,waukegan_il/steelhead,open,winter_spring_thermal_front,3.187,1.656,2.422,3.187
2027-02-02,waukegan_il/steelhead,open,winter_spring_thermal_front,3.195,1.658,2.426,3.195
2027-02-03,waukegan_il/steelhead,open,winter_spring_thermal_front,3.202,1.661,2.431,3.202
2027-02-04,waukegan_il/steelhead,open,winter_spring_thermal_front,3.209,1.663,2.436,3.209
2027-02-05,waukegan_il/steelhead,open,winter_spring_thermal_front,3.216,1.665,2.441,3.216
2027-02-06,waukegan_il/steelhead,open,winter_spring_thermal_front,3.224,1.667,2.445,3.224
2027-02-07,waukegan_il/steelhead,open,winter_spring_thermal_front,3.231,1.669,2.45,3.231
2027-02-08,waukegan_il/steelhead,open,winter_spring_thermal_front,3.238,1.671,2.455,3.238
2027-02-09,waukegan_il/steelhead,open,winter_spring_thermal_front,3.245,1.674,2.46,3.245
2027-02-10,waukegan_il/steelhead,open,winter_spring_thermal_front,3.253,1.676,2.464,3.253
2027-02-11,waukegan_il/steelhead,open,winter_spring_thermal_front,3.26,1.678,2.469,3.26
2027-02-12,waukegan_il/steelhead,open,winter_spring_thermal_front,3.267,1.68,2.474,3.267
2027-02-13,waukegan_il/steelhead,open,winter_spring_thermal_front,3.274,1.682,2.478,3.274
2027-02-14,waukegan_il/steelhead,open,winter_spring_thermal_front,3.282,1.685,2.483,3.282
2027-02-15,waukegan_il/steelhead,open,winter_spring_thermal_front,3.289,1.687,2.488,3.289
2027-02-16,waukegan_il/steelhead,open,winter_spring_thermal_front,3.343,1.703,2.523,3.343
2027-02-17,waukegan_il/steelhead,open,winter_spring_thermal_front,3.396,1.719,2.557,3.396
2027-02-18,waukegan_il/steelhead,open,winter_spring_thermal_front,3.45,1.735,2.592,3.45
2027-02-19,waukegan_il/steelhead,open,winter_spring_thermal_front,3.503,1.751,2.627,3.503
2027-02-20,waukegan_il/steelhead,open,winter_spring_thermal_front,3.557,1.767,2.662,3.557
2027-02-21,waukegan_il/steelhead,open,winter_spring_thermal_front,3.61,1.783,2.697,3.61
2027-02-22,waukegan_il/steelhead,open,winter_spring_thermal_front,3.664,1.799,2.732,3.664
2027-02-23,waukegan_il/steelhead,open,winter_spring_thermal_front,3.718,1.815,2.766,3.718
2027-02-24,waukegan_il/steelhead,open,winter_spring_thermal_front,3.771,1.831,2.801,3.771
2027-02-25,waukegan_il/steelhead,open,winter_spring_thermal_front,3.825,1.847,2.836,3.825
2027-02-26,waukegan_il/steelhead,open,winter_spring_thermal_front,3.878,1.864,2.871,3.878
2027-02-27,waukegan_il/steelhead,open,winter_spring_thermal_front,3.932,1.88,2.906,3.932
2027-02-28,waukegan_il/steelhead,open,winter_spring_thermal_front,3.985,1.896,2.941,3.985
2027-03-01,waukegan_il/steelhead,open,winter_spring_thermal_front,4.039,1.912,2.975,4.039
2027-03-02,waukegan_il/steelhead,open,winter_spring_thermal_front,4.093,1.928,3.01,4.093
2027-03-03,waukegan_il/steelhead,open,winter_spring_thermal_front,4.146,1.944,3.045,4.146
2027-03-04,waukegan_il/steelhead,open,winter_spring_thermal_front,4.2,1.96,3.08,4.2
2027-03-05,waukegan_il/steelhead,open,winter_spring_thermal_front,4.253,1.976,3.115,4.253
2027-03-06,waukegan_il/steelhead,open,winter_spring_thermal_front,4.307,1.992,3.15,4.307
2027-03-07,waukegan_il/steelhead,open,winter_spring_thermal_front,4.361,2.008,3.184,4.361
2027-03-08,waukegan_il/steelhead,open,winter_spring_thermal_front,4.414,2.024,3.219,4.414
2027-03-09,waukegan_il/steelhead,open,winter_spring_thermal_front,4.468,2.04,3.254,4.468
2027-03-10,waukegan_il/steelhead,open,winter_spring_thermal_front,4.521,2.056,3.289,4.521
2027-03-11,waukegan_il/steelhead,open,winter_spring_thermal_front,4.575,2.072,3.324,4.575
2027-03-12,waukegan_il/steelhead,open,winter_spring_thermal_front,4.628,2.089,3.358,4.628
2027-03-13,waukegan_il/steelhead,open,winter_spring_thermal_front,4.682,2.105,3.393,4.682
2027-03-14,waukegan_il/steelhead,open,winter_spring_thermal_front,4.736,2.121,3.428,4.736
2027-03-15,waukegan_il/steelhead,open,winter_spring_thermal_front,4.789,2.137,3.463,4.789
2027-03-16,waukegan_il/steelhead,open,winter_spring_thermal_front,4.843,2.153,3.498,4.843
2027-03-17,waukegan_il/steelhead,open,winter_spring_thermal_front,4.896,2.169,3.533,4.896
2027-03-18,waukegan_il/steelhead,open,winter_spring_thermal_front,4.95,2.185,3.567,4.95
2027-03-19,waukegan_il/steelhead,open,winter_spring_thermal_front,5.003,2.201,3.602,5.003
2027-03-20,waukegan_il/steelhead,open,winter_spring_thermal_front,5.057,2.217,3.637,5.057
2027-03-21,waukegan_il/steelhead,open,winter_spring_thermal_front,5.111,2.233,3.672,5.111
2027-03-22,waukegan_il/steelhead,open,winter_spring_thermal_front,5.164,2.249,3.707,5.164
2027-03-23,waukegan_il/steelhead,open,winter_spring_thermal_front,5.218,2.265,3.742,5.218
2027-03-24,waukegan_il/steelhead,open,winter_spring_thermal_front,5.271,2.281,3.776,5.271
2027-03-25,waukegan_il/steelhead,open,winter_spring_thermal_front,5.325,2.297,3.811,5.325
2027-03-26,waukegan_il/steelhead,open,winter_spring_thermal_front,5.378,2.314,3.846,5.378
2027-03-27,waukegan_il/steelhead,open,winter_spring_thermal_front,5.432,2.33,3.881,5.432
2027-03-28,waukegan_il/steelhead,open,winter_spring_thermal_front,5.486,2.346,3.916,5.486
2027-03-29,waukegan_il/steelhead,open,winter_spring_thermal_front,5.539,2.362,3.95,5.539
2027-03-30,waukegan_il/steelhead,open,winter_spring_thermal_front,5.593,2.378,3.985,5.593
2027-03-31,waukegan_il/steelhead,open,winter_spring_thermal_front,5.646,2.394,4.02,5.646
2027-04-01,waukegan_il/steelhead,open,winter_spring_thermal_front,5.7,2.41,4.055,5.7
2027-04-02,waukegan_il/steelhead,open,winter_spring_thermal_front,5.754,2.426,4.09,5.754
2027-04-03,waukegan_il/steelhead,open,winter_spring_thermal_front,5.807,2.442,4.125,5.807
2027-04-04,waukegan_il/steelhead,open,winter_spring_thermal_front,5.861,2.458,4.159,5.861
2027-04-05,waukegan_il/steelhead,open,winter_spring_thermal_front,5.914,2.474,4.194,5.914
2027-04-06,waukegan_il/steelhead,open,winter_spring_thermal_front,5.968,2.49,4.229,5.968
2027-04-07,waukegan_il/steelhead,open,winter_spring_thermal_front,6.021,2.506,4.264,6.021
2027-04-08,waukegan_il/steelhead,open,winter_spring_thermal_front,6.075,2.522,4.299,6.075
2027-04-09,waukegan_il/steelhead,open,winter_spring_thermal_front,6.129,2.539,4.334,6.129
2027-04-10,waukegan_il/steelhead,open,winter_spring_thermal_front,6.182,2.555,4.368,6.182
2027-04-11,waukegan_il/steelhead,open,winter_spring_thermal_front,6.236,2.571,4.403,6.236
2027-04-12,waukegan_il/steelhead,open,winter_spring_thermal_front,6.289,2.587,4.438,6.289
2027-04-13,waukegan_il/steelhead,open,winter_spring_thermal_front,6.343,2.603,4.473,6.343
2027-04-14,waukegan_il/steelhead,open,winter_spring_thermal_front,6.396,2.619,4.508,6.396
2027-04-15,waukegan_il/steelhead,open,winter_spring_thermal_front,6.45,2.635,4.543,6.45
2027-04-16,waukegan_il/steelhead,open,winter_spring_thermal_front,6.403,2.621,4.512,6.403
2027-04-17,waukegan_il/steelhead,open,winter_spring_thermal_front,6.357,2.607,4.482,6.357
2027-04-18,waukegan_il/steelhead,open,winter_spring_thermal_front,6.31,2.593,4.451,6.31
2027-04-19,waukegan_il/steelhead,open,winter_spring_thermal_front,6.263,2.579,4.421,6.263
2027-04-20,waukegan_il/steelhead,open,winter_spring_thermal_front,6.216,2.565,4.391,6.216
2027-04-21,waukegan_il/steelhead,open,winter_spring_thermal_front,6.17,2.551,4.36,6.17
2027-04-22,waukegan_il/steelhead,open,winter_spring_thermal_front,6.123,2.537,4.33,6.123
2027-04-23,waukegan_il/steelhead,open,winter_spring_thermal_front,6.076,2.523,4.3,6.076
2027-04-24,waukegan_il/steelhead,open,winter_spring_thermal_front,6.03,2.509,4.269,6.03
2027-04-25,waukegan_il/steelhead,open,winter_spring_thermal_front,5.983,2.495,4.239,5.983
2027-04-26,waukegan_il/steelhead,open,winter_spring_thermal_front,5.936,2.481,4.208,5.936
2027-04-27,waukegan_il/steelhead,open,winter_spring_thermal_front,5.889,2.467,4.178,5.889
2027-04-28,waukegan_il/steelhead,open,winter_spring_thermal_front,5.843,2.453,4.148,5.843
2027-04-29,waukegan_il/steelhead,open,winter_spring_thermal_front,5.796,2.439,4.117,5.796
2027-04-30,waukegan_il/steelhead,open,winter_spring_thermal_front,5.749,2.425,4.087,5.749
2027-05-01,waukegan_il/steelhead,open,winter_spring_thermal_front,5.703,2.411,4.057,5.703
2027-05-02,waukegan_il/steelhead,open,winter_spring_thermal_front,5.656,2.397,4.026,5.656
2027-05-03,waukegan_il/steelhead,open,winter_spring_thermal_front,5.609,2.383,3.996,5.609
2027-05-04,waukegan_il/steelhead,open,winter_spring_thermal_front,5.562,2.369,3.966,5.562
2027-05-05,waukegan_il/steelhead,open,winter_spring_thermal_front,5.516,2.355,3.935,5.516
2027-05-06,waukegan_il/steelhead,open,winter_spring_thermal_front,5.469,2.341,3.905,5.469
2027-05-07,waukegan_il/steelhead,open,winter_spring_thermal_front,5.422,2.327,3.874,5.422
2027-05-08,waukegan_il/steelhead,open,winter_spring_thermal_front,5.376,2.313,3.844,5.376
2027-05-09,waukegan_il/steelhead,open,winter_spring_thermal_front,5.329,2.299,3.814,5.329
2027-05-10,waukegan_il/steelhead,open,winter_spring_thermal_front,5.282,2.285,3.783,5.282
2027-05-11,waukegan_il/steelhead,open,winter_spring_thermal_front,5.235,2.271,3.753,5.235
2027-05-12,waukegan_il/steelhead,open,winter_spring_thermal_front,5.189,2.257,3.723,5.189
2027-05-13,waukegan_il/steelhead,open,winter_spring_thermal_front,5.142,2.243,3.692,5.142
2027-05-14,waukegan_il/steelhead,open,winter_spring_thermal_front,5.095,2.229,3.662,5.095
2027-05-15,waukegan_il/steelhead,open,winter_spring_thermal_front,5.049,2.215,3.632,5.049
2027-05-16,waukegan_il/steelhead,open,winter_spring_thermal_front,5.002,2.201,3.601,5.002
2027-05-17,waukegan_il/steelhead,open,winter_spring_thermal_front,4.955,2.187,3.571,4.955
2027-05-18,waukegan_il/steelhead,open,winter_spring_thermal_front,4.908,2.173,3.54,4.908
2027-05-19,waukegan_il/steelhead,open,winter_spring_thermal_front,4.862,2.159,3.51,4.862
2027-05-20,waukegan_il/steelhead,open,winter_spring_thermal_front,4.815,2.144,3.48,4.815
2027-05-21,waukegan_il/steelhead,open,winter_spring_thermal_front,4.71,2.113,3.411,4.71
2027-05-22,waukegan_il/steelhead,open,winter_spring_thermal_front,4.604,2.081,3.343,4.604
2027-05-23,waukegan_il/steelhead,open,winter_spring_thermal_front,4.499,2.05,3.274,4.499
2027-05-24,waukegan_il/steelhead,open,winter_spring_thermal_front,4.393,2.018,3.205,4.393
2027-05-25,waukegan_il/steelhead,open,winter_spring_thermal_front,4.288,1.986,3.137,4.288
2027-05-26,waukegan_il/steelhead,open,winter_spring_thermal_front,4.182,1.955,3.068,4.182
2027-05-27,waukegan_il/steelhead,open,winter_spring_thermal_front,4.077,1.923,3,4.077
2027-05-28,waukegan_il/steelhead,open,winter_spring_thermal_front,3.971,1.891,2.931,3.971
2027-05-29,waukegan_il/steelhead,open,winter_spring_thermal_front,3.866,1.86,2.863,3.866
2027-05-30,waukegan_il/steelhead,open,winter_spring_thermal_front,3.76,1.828,2.794,3.76
2027-05-31,waukegan_il/steelhead,open,winter_spring_thermal_front,3.655,1.796,2.726,3.655
2027-06-01,waukegan_il/steelhead,open,winter_spring_thermal_front,3.549,1.765,2.657,3.549
2027-06-02,waukegan_il/steelhead,open,winter_spring_thermal_front,3.444,1.733,2.588,3.444
2027-06-03,waukegan_il/steelhead,open,winter_spring_thermal_front,3.338,1.701,2.52,3.338
2027-06-04,waukegan_il/steelhead,open,winter_spring_thermal_front,3.233,1.67,2.451,3.233
2027-06-05,waukegan_il/steelhead,open,winter_spring_thermal_front,3.127,1.638,2.383,3.127
2027-06-06,waukegan_il/steelhead,open,winter_spring_thermal_front,3.022,1.607,2.314,3.022
2027-06-07,waukegan_il/steelhead,open,winter_spring_thermal_front,2.916,1.575,2.246,2.916
2027-06-08,waukegan_il/steelhead,open,winter_spring_thermal_front,2.811,1.543,2.177,2.811
2027-06-09,waukegan_il/steelhead,open,winter_spring_thermal_front,2.705,1.512,2.108,2.705
2027-06-10,waukegan_il/steelhead,open,winter_spring_thermal_front,2.6,1.48,2.04,2.6
2027-06-11,waukegan_il/steelhead,open,winter_spring_thermal_front,2.494,1.448,1.971,2.494
2027-06-12,waukegan_il/steelhead,open,winter_spring_thermal_front,2.389,1.417,1.903,2.389
2027-06-13,waukegan_il/steelhead,open,winter_spring_thermal_front,2.283,1.385,1.834,2.283
2027-06-14,waukegan_il/steelhead,open,winter_spring_thermal_front,2.178,1.353,1.766,2.178
2027-06-15,waukegan_il/steelhead,open,winter_spring_thermal_front,2.072,1.322,1.697,2.072
2027-06-16,waukegan_il/steelhead,open,winter_spring_thermal_front,1.967,1.29,1.629,1.967
2027-06-17,waukegan_il/steelhead,open,summer_coldwater_pulse,1.863,1.259,1.561,1.863
2027-06-18,waukegan_il/steelhead,open,summer_coldwater_pulse,1.986,1.296,1.641,1.986
2027-06-19,waukegan_il/steelhead,open,summer_coldwater_pulse,2.109,1.333,1.721,2.109
2027-06-20,waukegan_il/steelhead,open,summer_coldwater_pulse,2.232,1.37,1.801,2.232
2027-06-21,waukegan_il/steelhead,open,summer_coldwater_pulse,2.356,1.407,1.881,2.356
2027-06-22,waukegan_il/steelhead,open,summer_coldwater_pulse,2.479,1.444,1.961,2.479
2027-06-23,waukegan_il/steelhead,open,summer_coldwater_pulse,2.602,1.481,2.041,2.602
2027-06-24,waukegan_il/steelhead,open,summer_coldwater_pulse,2.725,1.518,2.122,2.725
2027-06-25,waukegan_il/steelhead,open,summer_coldwater_pulse,2.849,1.555,2.202,2.849
2027-06-26,waukegan_il/steelhead,open,summer_coldwater_pulse,2.972,1.592,2.282,2.972
2027-06-27,waukegan_il/steelhead,open,summer_coldwater_pulse,3.095,1.629,2.362,3.095
2027-06-28,waukegan_il/steelhead,open,summer_coldwater_pulse,3.219,1.666,2.442,3.219
2027-06-29,waukegan_il/steelhead,open,summer_coldwater_pulse,3.342,1.703,2.522,3.342
2027-06-30,waukegan_il/steelhead,open,summer_coldwater_pulse,3.465,1.74,2.602,3.465
2027-07-01,waukegan_il/steelhead,open,summer_coldwater_pulse,3.588,1.776,2.682,3.588
2027-07-02,waukegan_il/steelhead,open,summer_coldwater_pulse,3.712,1.813,2.762,3.712
2027-07-03,waukegan_il/steelhead,open,summer_coldwater_pulse,3.835,1.85,2.843,3.835
2027-07-04,waukegan_il/steelhead,open,summer_coldwater_pulse,3.958,1.887,2.923,3.958
2027-07-05,waukegan_il/steelhead,open,summer_coldwater_pulse,4.081,1.924,3.003,4.081
2027-07-06,waukegan_il/steelhead,open,summer_coldwater_pulse,4.204,1.961,3.083,4.204
2027-07-07,waukegan_il/steelhead,open,summer_coldwater_pulse,4.328,1.998,3.163,4.328
2027-07-08,waukegan_il/steelhead,open,summer_coldwater_pulse,4.451,2.035,3.243,4.451
2027-07-09,waukegan_il/steelhead,open,summer_coldwater_pulse,4.574,2.072,3.323,4.574
2027-07-10,waukegan_il/steelhead,open,summer_coldwater_pulse,4.697,2.109,3.403,4.697
2027-07-11,waukegan_il/steelhead,open,summer_coldwater_pulse,4.821,2.146,3.483,4.821
2027-07-12,waukegan_il/steelhead,open,summer_coldwater_pulse,4.944,2.183,3.564,4.944
2027-07-13,waukegan_il/steelhead,open,summer_coldwater_pulse,5.067,2.22,3.644,5.067
2027-07-14,waukegan_il/steelhead,open,summer_coldwater_pulse,5.19,2.257,3.724,5.19
2027-07-15,waukegan_il/steelhead,open,summer_coldwater_pulse,5.314,2.294,3.804,5.314
2027-07-16,waukegan_il/steelhead,open,summer_coldwater_pulse,5.437,2.331,3.884,5.437
2027-07-17,waukegan_il/steelhead,open,summer_coldwater_pulse,5.56,2.368,3.964,5.56
2027-07-18,waukegan_il/steelhead,open,summer_coldwater_pulse,5.683,2.405,4.044,5.683
2027-07-19,waukegan_il/steelhead,open,summer_coldwater_pulse,5.807,2.442,4.124,5.807
2027-07-20,waukegan_il/steelhead,open,summer_coldwater_pulse,5.93,2.479,4.204,5.93
2027-07-21,waukegan_il/steelhead,open,summer_coldwater_pulse,5.868,2.461,4.164,5.868
2027-07-22,waukegan_il/steelhead,open,summer_coldwater_pulse,5.807,2.442,4.124,5.807
2027-07-23,waukegan_il/steelhead,open,summer_coldwater_pulse,5.745,2.424,4.084,5.745
2027-07-24,waukegan_il/steelhead,open,summer_coldwater_pulse,5.683,2.405,4.044,5.683
2027-07-25,waukegan_il/steelhead,open,summer_coldwater_pulse,5.622,2.387,4.004,5.622
2027-07-26,waukegan_il/steelhead,open,summer_coldwater_pulse,5.56,2.368,3.964,5.56
2027-07-27,waukegan_il/steelhead,open,summer_coldwater_pulse,5.499,2.35,3.924,5.499
2027-07-28,waukegan_il/steelhead,open,summer_coldwater_pulse,5.437,2.331,3.884,5.437
2027-07-29,waukegan_il/steelhead,open,summer_coldwater_pulse,5.375,2.313,3.844,5.375
2027-07-30,waukegan_il/steelhead,open,summer_coldwater_pulse,5.314,2.294,3.804,5.314
2027-07-31,waukegan_il/steelhead,open,summer_coldwater_pulse,5.252,2.276,3.764,5.252
2027-08-01,waukegan_il/steelhead,open,summer_coldwater_pulse,5.19,2.257,3.724,5.19
2027-08-02,waukegan_il/steelhead,open,summer_coldwater_pulse,5.129,2.239,3.684,5.129
2027-08-03,waukegan_il/steelhead,open,summer_coldwater_pulse,5.067,2.22,3.644,5.067
2027-08-04,waukegan_il/steelhead,open,summer_coldwater_pulse,5.006,2.202,3.604,5.006
2027-08-05,waukegan_il/steelhead,open,summer_coldwater_pulse,4.944,2.183,3.564,4.944
2027-08-06,waukegan_il/steelhead,open,summer_coldwater_pulse,4.882,2.165,3.524,4.882
2027-08-07,waukegan_il/steelhead,open,summer_coldwater_pulse,4.821,2.146,3.483,4.821
2027-08-08,waukegan_il/steelhead,open,summer_coldwater_pulse,4.759,2.128,3.443,4.759
2027-08-09,waukegan_il/steelhead,open,summer_coldwater_pulse,4.697,2.109,3.403,4.697
2027-08-10,waukegan_il/steelhead,open,summer_coldwater_pulse,4.636,2.091,3.363,4.636
